tag,gen,idx,maxIter,fpsErr,gpuTimeMs,boundary,density,rank
FRONT,34,9,206,3933.61,0.2504,4183,0.00195458,0
FRONT,34,10,1168,952.474,0.98768,48783,0.0592004,0
FRONT,34,11,446,2351.27,0.41472,38615,0.0542981,0
FRONT,34,12,233,4301.48,0.22928,7072,0.00639516,0
FRONT,34,13,851,1248.9,0.764,49594,0.0728083,0
FRONT,34,14,439,2426.08,0.40224,37967,0.0530883,0
FRONT,34,15,268,3812.37,0.25824,14026,0.0138993,0
FRONT,34,16,67,13125.7,0.07584,0,0,0
FRONT,34,17,341,3077.55,0.31872,25289,0.032079,0
FRONT,34,18,434,2489.98,0.39216,37522,0.0521758,0
FRONT,34,19,64,13767.4,0.07232,0,0,0
FRONT,34,20,3524,521.179,1.72064,45487,0.00951811,0
FRONT,34,21,94,9782.52,0.1016,0,0,0
FRONT,34,22,333,2564.95,0.38096,24160,0.030137,0
FRONT,34,23,1153,923.014,1.01728,48813,0.0599461,0
FRONT,34,24,96,9614.92,0.10336,0,0,0
FRONT,34,25,414,2588.31,0.3776,35211,0.048429,0
FRONT,34,26,388,2251.39,0.43264,32005,0.0430343,0
FRONT,34,27,440,2431.03,0.40144,38071,0.0532304,0
FRONT,34,28,186,5268.22,0.18768,2025,0.000190231,0
FRONT,34,29,64,14374.2,0.06928,0,0,0
FRONT,34,30,184,5245.6,0.18848,1732,0.000114564,0
FRONT,34,31,137,7002.15,0.1416,0,0,0
EVAL,35,0,3495,520.909,1.72144,45489,0.00968552,-1
EVAL,35,1,265,3819.58,0.25776,13530,0.0131736,-1
EVAL,35,2,67,12440,0.08,0,0,-1
EVAL,35,3,1245,878.298,1.06576,48545,0.0554838,-1
EVAL,35,4,235,4268.25,0.23104,7451,0.00680493,-1
EVAL,35,5,510,2098.89,0.4632,43695,0.0635957,-1
EVAL,35,6,338,3055.65,0.32096,24864,0.0313967,-1
EVAL,35,7,814,1325.2,0.72192,49521,0.0737738,-1
EVAL,35,8,390,2625.86,0.37232,32302,0.0434808,-1
EVAL,35,9,433,2412.31,0.40448,37340,0.0520196,-1
EVAL,35,10,64,13767.4,0.07232,0,0,-1
EVAL,35,11,213,3819.58,0.25776,4980,0.00292943,-1
EVAL,35,12,943,1133.89,0.8376,49351,0.0695867,-1
EVAL,35,13,302,3427.72,0.28672,19209,0.0222807,-1
EVAL,35,14,466,2275.58,0.42816,40446,0.0575295,-1
EVAL,35,15,1121,785.051,1.18336,48929,0.0615521,-1
EVAL,35,16,1168,926.582,1.0136,48783,0.0592004,-1
EVAL,35,17,320,3250.38,0.30208,22287,0.0268307,-1
EVAL,35,18,98,9409.7,0.1056,0,0,-1
EVAL,35,19,185,5218.72,0.18944,1873,0.000148544,-1
EVAL,35,20,181,5351.26,0.1848,1181,3.63333e-05,-1
EVAL,35,21,240,4140.27,0.23808,8536,0.00778026,-1
EVAL,35,22,438,2389.06,0.40832,37930,0.0529077,-1
EVAL,35,23,135,7115.66,0.13936,0,0,-1
EVAL,35,24,745,1461.79,0.65712,49369,0.0747003,-1
EVAL,35,25,218,4576.5,0.21568,5422,0.00370301,-1
EVAL,35,26,64,13676.3,0.0728,0,0,-1
EVAL,35,27,137,6899.91,0.14368,0,0,-1
EVAL,35,28,3455,431.932,2.0328,45708,0.00992107,-1
EVAL,35,29,575,1925.39,0.50368,46561,0.0696307,-1
EVAL,35,30,963,1110.41,0.8544,49318,0.0687821,-1
EVAL,35,31,64,13767.4,0.07232,0,0,-1
FRONT,35,0,3495,520.909,1.72144,45489,0.00968552,0
FRONT,35,2,67,12440,0.08,0,0,0
FRONT,35,3,1245,878.298,1.06576,48545,0.0554838,0
FRONT,35,4,235,4268.25,0.23104,7451,0.00680493,0
FRONT,35,5,510,2098.89,0.4632,43695,0.0635957,0
FRONT,35,6,338,3055.65,0.32096,24864,0.0313967,0
FRONT,35,7,814,1325.2,0.72192,49521,0.0737738,0
FRONT,35,8,390,2625.86,0.37232,32302,0.0434808,0
FRONT,35,9,433,2412.31,0.40448,37340,0.0520196,0
FRONT,35,10,64,13767.4,0.07232,0,0,0
FRONT,35,11,213,3819.58,0.25776,4980,0.00292943,0
FRONT,35,12,943,1133.89,0.8376,49351,0.0695867,0
FRONT,35,13,302,3427.72,0.28672,19209,0.0222807,0
FRONT,35,14,466,2275.58,0.42816,40446,0.0575295,0
FRONT,35,15,1121,785.051,1.18336,48929,0.0615521,0
FRONT,35,16,1168,926.582,1.0136,48783,0.0592004,0
FRONT,35,17,320,3250.38,0.30208,22287,0.0268307,0
FRONT,35,18,98,9409.7,0.1056,0,0,0
FRONT,35,19,185,5218.72,0.18944,1873,0.000148544,0
FRONT,35,20,181,5351.26,0.1848,1181,3.63333e-05,0
FRONT,35,21,240,4140.27,0.23808,8536,0.00778026,0
FRONT,35,22,438,2389.06,0.40832,37930,0.0529077,0
FRONT,35,23,135,7115.66,0.13936,0,0,0
FRONT,35,24,745,1461.79,0.65712,49369,0.0747003,0
FRONT,35,25,218,4576.5,0.21568,5422,0.00370301,0
FRONT,35,26,64,13676.3,0.0728,0,0,0
FRONT,35,27,137,6899.91,0.14368,0,0,0
FRONT,35,28,3455,431.932,2.0328,45708,0.00992107,0
FRONT,35,29,575,1925.39,0.50368,46561,0.0696307,0
FRONT,35,30,963,1110.41,0.8544,49318,0.0687821,0
FRONT,35,31,64,13767.4,0.07232,0,0,0
EVAL,36,0,793,1344.49,0.712,49475,0.0741535,-1
EVAL,36,1,134,7173.8,0.13824,0,0,-1
EVAL,36,2,64,13736.9,0.07248,0,0,-1
EVAL,36,3,814,1314.83,0.72736,49521,0.0737738,-1
EVAL,36,4,755,1420.69,0.67536,49452,0.0747052,-1
EVAL,36,5,433,2414.27,0.40416,37340,0.0520196,-1
EVAL,36,6,921,1162.85,0.81776,49447,0.0704331,-1
EVAL,36,7,840,1264.15,0.7552,49577,0.0731221,-1
EVAL,36,8,137,6915.45,0.14336,0,0,-1
EVAL,36,9,202,3946.41,0.2496,3805,0.00148282,-1
EVAL,36,10,3553,530.012,1.69488,45444,0.00935307,-1
EVAL,36,11,481,2205.31,0.44144,41584,0.0597204,-1
EVAL,36,12,185,5223.18,0.18928,1873,0.000148544,-1
EVAL,36,13,510,2095.17,0.464,43695,0.0635957,-1
EVAL,36,14,259,3943.84,0.24976,12358,0.0118058,-1
EVAL,36,15,135,7010.14,0.14144,0,0,-1
EVAL,36,16,98,8513.39,0.11664,0,0,-1
EVAL,36,17,505,2089.24,0.46528,43369,0.062867,-1
EVAL,36,18,318,3294.8,0.29808,21948,0.0263391,-1
EVAL,36,19,904,1155.95,0.8224,49456,0.0710883,-1
EVAL,36,20,3577,511.455,1.74992,45587,0.00922388,-1
EVAL,36,21,236,4194.6,0.23504,7658,0.00701971,-1
EVAL,36,22,3584,447.759,1.96944,45599,0.00918698,-1
EVAL,36,23,1021,1058.47,0.89408,49169,0.0662984,-1
EVAL,36,24,118,8056.88,0.1232,0,0,-1
EVAL,36,25,336,3115.81,0.31488,24582,0.0308753,-1
EVAL,36,26,1355,778.701,1.19232,48295,0.0503496,-1
EVAL,36,27,706,1502.89,0.63984,49097,0.0746111,-1
EVAL,36,28,390,2820.18,0.3472,32302,0.0434808,-1
EVAL,36,29,3543,516.834,1.7336,45497,0.00940785,-1
EVAL,36,30,3495,512.24,1.74752,45489,0.00968552,-1
EVAL,36,31,186,5259.15,0.188,2025,0.000190231,-1
FRONT,36,0,793,1344.49,0.712,49475,0.0741535,0
FRONT,36,1,134,7173.8,0.13824,0,0,0
FRONT,36,2,64,13736.9,0.07248,0,0,0
FRONT,36,3,814,1314.83,0.72736,49521,0.0737738,0
FRONT,36,4,755,1420.69,0.67536,49452,0.0747052,0
FRONT,36,5,433,2414.27,0.40416,37340,0.0520196,0
FRONT,36,6,921,1162.85,0.81776,49447,0.0704331,0
FRONT,36,7,840,1264.15,0.7552,49577,0.0731221,0
FRONT,36,8,137,6915.45,0.14336,0,0,0
FRONT,36,9,202,3946.41,0.2496,3805,0.00148282,0
FRONT,36,10,3553,530.012,1.69488,45444,0.00935307,0
FRONT,36,11,481,2205.31,0.44144,41584,0.0597204,0
FRONT,36,12,185,5223.18,0.18928,1873,0.000148544,0
FRONT,36,13,510,2095.17,0.464,43695,0.0635957,0
FRONT,36,14,259,3943.84,0.24976,12358,0.0118058,0
FRONT,36,15,135,7010.14,0.14144,0,0,0
FRONT,36,16,98,8513.39,0.11664,0,0,0
FRONT,36,17,505,2089.24,0.46528,43369,0.062867,0
FRONT,36,18,318,3294.8,0.29808,21948,0.0263391,0
FRONT,36,19,904,1155.95,0.8224,49456,0.0710883,0
FRONT,36,20,3577,511.455,1.74992,45587,0.00922388,0
FRONT,36,21,236,4194.6,0.23504,7658,0.00701971,0
FRONT,36,22,3584,447.759,1.96944,45599,0.00918698,0
FRONT,36,23,1021,1058.47,0.89408,49169,0.0662984,0
FRONT,36,24,118,8056.88,0.1232,0,0,0
FRONT,36,25,336,3115.81,0.31488,24582,0.0308753,0
FRONT,36,26,1355,778.701,1.19232,48295,0.0503496,0
FRONT,36,27,706,1502.89,0.63984,49097,0.0746111,0
FRONT,36,28,390,2820.18,0.3472,32302,0.0434808,0
FRONT,36,29,3543,516.834,1.7336,45497,0.00940785,0
FRONT,36,30,3495,512.24,1.74752,45489,0.00968552,0
FRONT,36,31,186,5259.15,0.188,2025,0.000190231,0
EVAL,37,0,996,1088.47,0.87072,49297,0.0673635,-1
EVAL,37,1,1026,985.85,0.95616,49229,0.0660634,-1
EVAL,37,2,914,1164.77,0.81648,49419,0.0707152,-1
EVAL,37,3,189,4256.3,0.23168,2368,0.000348773,-1
EVAL,37,4,793,1353.07,0.70768,49475,0.0741535,-1
EVAL,37,5,198,4916.11,0.20096,3342,0.0010608,-1
EVAL,37,6,149,6389.95,0.15504,0,0,-1
EVAL,37,7,281,3625.14,0.27136,15880,0.0169716,-1
EVAL,37,8,593,1856,0.52192,47148,0.0707906,-1
EVAL,37,9,151,6317.55,0.1568,0,0,-1
EVAL,37,10,3473,527.24,1.70288,45566,0.00981559,-1
EVAL,37,11,3515,529.511,1.69632,45499,0.00957053,-1
EVAL,37,12,542,1997.95,0.48592,45327,0.0668028,-1
EVAL,37,13,1021,1062.28,0.89104,49169,0.0662984,-1
EVAL,37,14,293,3477.07,0.28272,17859,0.0199522,-1
EVAL,37,15,130,7267.08,0.13648,0,0,-1
EVAL,37,16,552,1578.7,0.61024,45507,0.067722,-1
EVAL,37,17,64,12340.8,0.08064,0,0,-1
EVAL,37,18,285,3202,0.30656,16513,0.0179895,-1
EVAL,37,19,336,3052.55,0.32128,24582,0.0308753,-1
EVAL,37,20,1044,1028.85,0.9184,49115,0.0652322,-1
EVAL,37,21,64,13953.5,0.07136,0,0,-1
EVAL,37,22,489,2153.17,0.45184,42327,0.0608062,-1
EVAL,37,23,259,3893.19,0.25296,12358,0.0118058,-1
EVAL,37,24,1053,1037.84,0.91088,49127,0.0647827,-1
EVAL,37,25,3663,535.692,1.67872,45685,0.00884042,-1
EVAL,37,26,734,1416.49,0.67728,50764,0.0729974,-1
EVAL,37,27,438,2333.72,0.41776,39227,0.049547,-1
EVAL,37,28,544,2002.71,0.4848,46875,0.0641743,-1
EVAL,37,29,410,2069.47,0.4696,35937,0.0442393,-1
EVAL,37,30,328,3093.38,0.31712,24087,0.0257089,-1
EVAL,37,31,268,3716.43,0.2648,14077,0.0116962,-1
FRONT,37,0,996,1088.47,0.87072,49297,0.0673635,0
FRONT,37,1,1026,985.85,0.95616,49229,0.0660634,0
FRONT,37,2,914,1164.77,0.81648,49419,0.0707152,0
FRONT,37,3,189,4256.3,0.23168,2368,0.000348773,0
FRONT,37,4,793,1353.07,0.70768,49475,0.0741535,0
FRONT,37,5,198,4916.11,0.20096,3342,0.0010608,0
FRONT,37,6,149,6389.95,0.15504,0,0,0
FRONT,37,7,281,3625.14,0.27136,15880,0.0169716,0
FRONT,37,8,593,1856,0.52192,47148,0.0707906,0
FRONT,37,9,151,6317.55,0.1568,0,0,0
FRONT,37,10,3473,527.24,1.70288,45566,0.00981559,0
FRONT,37,11,3515,529.511,1.69632,45499,0.00957053,0
FRONT,37,12,542,1997.95,0.48592,45327,0.0668028,0
FRONT,37,13,1021,1062.28,0.89104,49169,0.0662984,0
FRONT,37,14,293,3477.07,0.28272,17859,0.0199522,0
FRONT,37,15,130,7267.08,0.13648,0,0,0
FRONT,37,16,552,1578.7,0.61024,45507,0.067722,0
FRONT,37,17,64,12340.8,0.08064,0,0,0
FRONT,37,18,285,3202,0.30656,16513,0.0179895,0
FRONT,37,19,336,3052.55,0.32128,24582,0.0308753,0
FRONT,37,20,1044,1028.85,0.9184,49115,0.0652322,0
FRONT,37,21,64,13953.5,0.07136,0,0,0
FRONT,37,22,489,2153.17,0.45184,42327,0.0608062,0
FRONT,37,23,259,3893.19,0.25296,12358,0.0118058,0
FRONT,37,24,1053,1037.84,0.91088,49127,0.0647827,0
FRONT,37,25,3663,535.692,1.67872,45685,0.00884042,0
FRONT,37,26,734,1416.49,0.67728,50764,0.0729974,0
FRONT,37,27,438,2333.72,0.41776,39227,0.049547,0
FRONT,37,28,544,2002.71,0.4848,46875,0.0641743,0
FRONT,37,29,410,2069.47,0.4696,35937,0.0442393,0
FRONT,37,30,328,3093.38,0.31712,24087,0.0257089,0
FRONT,37,31,268,3716.43,0.2648,14077,0.0116962,0
EVAL,38,0,697,1492.41,0.64416,50460,0.0725488,-1
EVAL,38,1,64,11471.4,0.08672,0,0,-1
EVAL,38,2,302,3333.05,0.29472,20241,0.0166716,-1
EVAL,38,3,198,4896.38,0.20176,2398,0.00054476,-1
EVAL,38,4,3549,528.734,1.69856,47402,0.00917559,-1
EVAL,38,5,149,6389.95,0.15504,0,0,-1
EVAL,38,6,328,3080.7,0.3184,24679,0.0227146,-1
EVAL,38,7,253,3913.3,0.25168,10794,0.00694658,-1
EVAL,38,8,3493,503.52,1.77456,47407,0.00948549,-1
EVAL,38,9,152,6272.32,0.15792,0,0,-1
EVAL,38,10,514,2079.68,0.46736,45325,0.0608476,-1
EVAL,38,11,3511,539.635,1.66768,46683,0.00956869,-1
EVAL,38,12,64,13859.8,0.07184,0,0,-1
EVAL,38,13,3704,513.658,1.7432,46721,0.0086172,-1
EVAL,38,14,525,1619.66,0.59536,45878,0.0622106,-1
EVAL,38,15,313,3227.74,0.30416,21429,0.022073,-1
EVAL,38,16,664,1579.99,0.60976,50072,0.0717311,-1
EVAL,38,17,251,4011.66,0.2456,10474,0.00825768,-1
EVAL,38,18,251,3931.06,0.25056,10474,0.00825768,-1
EVAL,38,19,438,2370.96,0.41136,39227,0.049547,-1
EVAL,38,20,151,6311.05,0.15696,0,0,-1
EVAL,38,21,93,9892.23,0.10048,0,0,-1
EVAL,38,22,347,3021.85,0.32448,26298,0.0336153,-1
EVAL,38,23,996,1088.9,0.8704,49297,0.0673635,-1
EVAL,38,24,437,2451.05,0.39824,37816,0.0527455,-1
EVAL,38,25,276,3678.04,0.26752,15350,0.015819,-1
EVAL,38,26,896,1213.69,0.78512,47487,0.0727031,-1
EVAL,38,27,265,3948.98,0.24944,13545,0.0155625,-1
EVAL,38,28,179,5461.2,0.18112,1204,2.87179e-05,-1
EVAL,38,29,3529,564.002,1.60256,43560,0.00942578,-1
EVAL,38,30,313,3325.7,0.29536,20659,0.028356,-1
EVAL,38,31,552,1595.19,0.60416,43651,0.0707241,-1
FRONT,38,0,697,1492.41,0.64416,50460,0.0725488,0
FRONT,38,1,64,11471.4,0.08672,0,0,0
FRONT,38,2,302,3333.05,0.29472,20241,0.0166716,0
FRONT,38,3,198,4896.38,0.20176,2398,0.00054476,0
FRONT,38,4,3549,528.734,1.69856,47402,0.00917559,0
FRONT,38,5,149,6389.95,0.15504,0,0,0
FRONT,38,6,328,3080.7,0.3184,24679,0.0227146,0
FRONT,38,7,253,3913.3,0.25168,10794,0.00694658,0
FRONT,38,8,3493,503.52,1.77456,47407,0.00948549,0
FRONT,38,9,152,6272.32,0.15792,0,0,0
FRONT,38,10,514,2079.68,0.46736,45325,0.0608476,0
FRONT,38,11,3511,539.635,1.66768,46683,0.00956869,0
FRONT,38,12,64,13859.8,0.07184,0,0,0
FRONT,38,13,3704,513.658,1.7432,46721,0.0086172,0
FRONT,38,14,525,1619.66,0.59536,45878,0.0622106,0
FRONT,38,15,313,3227.74,0.30416,21429,0.022073,0
FRONT,38,16,664,1579.99,0.60976,50072,0.0717311,0
FRONT,38,17,251,4011.66,0.2456,10474,0.00825768,0
FRONT,38,18,251,3931.06,0.25056,10474,0.00825768,0
FRONT,38,19,438,2370.96,0.41136,39227,0.049547,0
FRONT,38,20,151,6311.05,0.15696,0,0,0
FRONT,38,21,93,9892.23,0.10048,0,0,0
FRONT,38,22,347,3021.85,0.32448,26298,0.0336153,0
FRONT,38,23,996,1088.9,0.8704,49297,0.0673635,0
FRONT,38,24,437,2451.05,0.39824,37816,0.0527455,0
FRONT,38,25,276,3678.04,0.26752,15350,0.015819,0
FRONT,38,26,896,1213.69,0.78512,47487,0.0727031,0
FRONT,38,27,265,3948.98,0.24944,13545,0.0155625,0
FRONT,38,28,179,5461.2,0.18112,1204,2.87179e-05,0
FRONT,38,29,3529,564.002,1.60256,43560,0.00942578,0
FRONT,38,30,313,3325.7,0.29536,20659,0.028356,0
FRONT,38,31,552,1595.19,0.60416,43651,0.0707241,0
EVAL,39,0,3533,570.74,1.58544,43567,0.0094036,-1
EVAL,39,1,996,1102.36,0.86032,47260,0.0683752,-1
EVAL,39,2,967,1099.55,0.8624,47311,0.0697401,-1
EVAL,39,3,3448,508.544,1.75888,43878,0.00990396,-1
EVAL,39,4,247,4084.56,0.24128,10252,0.0109748,-1
EVAL,39,5,3377,553.828,1.62912,43837,0.0103074,-1
EVAL,39,6,198,4900.32,0.2016,3933,0.00140367,-1
EVAL,39,7,632,1744.79,0.55408,46023,0.075276,-1
EVAL,39,8,534,2036.61,0.47696,42932,0.0691849,-1
EVAL,39,9,163,5961.19,0.16608,0,0,-1
EVAL,39,10,298,3471.07,0.2832,18179,0.024349,-1
EVAL,39,11,100,9381.09,0.10592,0,0,-1
EVAL,39,12,383,2295.82,0.42448,30559,0.0457392,-1
EVAL,39,13,3370,561.458,1.60912,43788,0.0103517,-1
EVAL,39,14,684,1598.7,0.60288,46912,0.0764143,-1
EVAL,39,15,893,1246.71,0.76528,47499,0.0727656,-1
EVAL,39,16,429,2510.96,0.38896,35503,0.0551488,-1
EVAL,39,17,553,1991.87,0.48736,43915,0.0708546,-1
EVAL,39,18,560,1917.22,0.50576,44002,0.0713767,-1
EVAL,39,19,128,7443,0.13328,0,0,-1
EVAL,39,20,3511,552.385,1.63296,43488,0.00952221,-1
EVAL,39,21,271,3750.98,0.2624,14143,0.0168156,-1
EVAL,39,22,936,1170.31,0.8128,47562,0.0703844,-1
EVAL,39,23,366,2907.71,0.33696,28102,0.0413937,-1
EVAL,39,24,1016,1058.07,0.8944,47437,0.0667541,-1
EVAL,39,25,575,1890.69,0.51264,44678,0.0720014,-1
EVAL,39,26,584,1812.94,0.53392,44948,0.0725464,-1
EVAL,39,27,419,2506.74,0.3896,34742,0.052693,-1
EVAL,39,28,318,3264.47,0.3008,21493,0.0293674,-1
EVAL,39,29,134,5881.06,0.16832,0,0,-1
EVAL,39,30,968,1120.14,0.84736,47448,0.0689606,-1
EVAL,39,31,125,7524.95,0.13184,0,0,-1
FRONT,39,0,3533,570.74,1.58544,43567,0.0094036,0
FRONT,39,1,996,1102.36,0.86032,47260,0.0683752,0
FRONT,39,2,967,1099.55,0.8624,47311,0.0697401,0
FRONT,39,3,3448,508.544,1.75888,43878,0.00990396,0
FRONT,39,4,247,4084.56,0.24128,10252,0.0109748,0
FRONT,39,5,3377,553.828,1.62912,43837,0.0103074,0
FRONT,39,6,198,4900.32,0.2016,3933,0.00140367,0
FRONT,39,7,632,1744.79,0.55408,46023,0.075276,0
FRONT,39,8,534,2036.61,0.47696,42932,0.0691849,0
FRONT,39,9,163,5961.19,0.16608,0,0,0
FRONT,39,10,298,3471.07,0.2832,18179,0.024349,0
FRONT,39,11,100,9381.09,0.10592,0,0,0
FRONT,39,12,383,2295.82,0.42448,30559,0.0457392,0
FRONT,39,13,3370,561.458,1.60912,43788,0.0103517,0
FRONT,39,14,684,1598.7,0.60288,46912,0.0764143,0
FRONT,39,15,893,1246.71,0.76528,47499,0.0727656,0
FRONT,39,16,429,2510.96,0.38896,35503,0.0551488,0
FRONT,39,17,553,1991.87,0.48736,43915,0.0708546,0
FRONT,39,18,560,1917.22,0.50576,44002,0.0713767,0
FRONT,39,19,128,7443,0.13328,0,0,0
FRONT,39,20,3511,552.385,1.63296,43488,0.00952221,0
FRONT,39,21,271,3750.98,0.2624,14143,0.0168156,0
FRONT,39,22,936,1170.31,0.8128,47562,0.0703844,0
FRONT,39,23,366,2907.71,0.33696,28102,0.0413937,0
FRONT,39,24,1016,1058.07,0.8944,47437,0.0667541,0
FRONT,39,25,575,1890.69,0.51264,44678,0.0720014,0
FRONT,39,26,584,1812.94,0.53392,44948,0.0725464,0
FRONT,39,27,419,2506.74,0.3896,34742,0.052693,0
FRONT,39,28,318,3264.47,0.3008,21493,0.0293674,0
FRONT,39,29,134,5881.06,0.16832,0,0,0
FRONT,39,30,968,1120.14,0.84736,47448,0.0689606,0
FRONT,39,31,125,7524.95,0.13184,0,0,0
EVAL,40,0,692,1598.26,0.60304,46997,0.0760288,-1
EVAL,40,1,615,1766.42,0.54752,45740,0.074118,-1
EVAL,40,2,775,1442.04,0.66576,47593,0.0755753,-1
EVAL,40,3,420,2589.43,0.37744,34827,0.052889,-1
EVAL,40,4,774,1450.03,0.66224,47621,0.0756257,-1
EVAL,40,5,407,2551.78,0.38288,33326,0.0503098,-1
EVAL,40,6,936,1169.83,0.81312,47562,0.0703844,-1
EVAL,40,7,260,3938.72,0.25008,12448,0.0139499,-1
EVAL,40,8,229,4274.26,0.23072,6870,0.00682,-1
EVAL,40,9,72,12415,0.08016,0,0,-1
EVAL,40,10,584,1518.28,0.6336,44948,0.0725464,-1
EVAL,40,11,356,2969.57,0.33008,26804,0.0389767,-1
EVAL,40,12,184,5323.29,0.18576,2183,0.000178235,-1
EVAL,40,13,913,1187.26,0.80176,47631,0.0713098,-1
EVAL,40,14,262,3923.43,0.25104,13002,0.0145267,-1
EVAL,40,15,754,1430.22,0.67104,47602,0.0758899,-1
EVAL,40,16,607,1788.57,0.54096,45628,0.0737931,-1
EVAL,40,17,898,1167.66,0.81456,47670,0.0718724,-1
EVAL,40,18,3508,515.772,1.7368,43601,0.0094102,-1
EVAL,40,19,273,3783.79,0.26016,14553,0.0173775,-1
EVAL,40,20,907,1216.55,0.78336,47582,0.0715726,-1
EVAL,40,21,134,7140.46,0.13888,0,0,-1
EVAL,40,22,967,1126.86,0.84256,47433,0.0690242,-1
EVAL,40,23,3532,463.538,1.91008,43671,0.00927504,-1
EVAL,40,24,79,11429,0.08704,0,0,-1
EVAL,40,25,686,1604.45,0.6008,46974,0.0760012,-1
EVAL,40,26,335,3150.07,0.31152,23839,0.0337902,-1
EVAL,40,27,271,3115.81,0.31488,14143,0.0168156,-1
EVAL,40,28,1016,1080.51,0.8768,47437,0.0667541,-1
EVAL,40,29,224,4488.76,0.21984,6414,0.00575088,-1
EVAL,40,30,986,1082.18,0.87552,47394,0.0681126,-1
EVAL,40,31,64,13859.8,0.07184,0,0,-1
FRONT,40,0,692,1598.26,0.60304,46997,0.0760288,0
FRONT,40,1,615,1766.42,0.54752,45740,0.074118,0
FRONT,40,2,775,1442.04,0.66576,47593,0.0755753,0
FRONT,40,3,420,2589.43,0.37744,34827,0.052889,0
FRONT,40,4,774,1450.03,0.66224,47621,0.0756257,0
FRONT,40,5,407,2551.78,0.38288,33326,0.0503098,0
FRONT,40,6,936,1169.83,0.81312,47562,0.0703844,0
FRONT,40,7,260,3938.72,0.25008,12448,0.0139499,0
FRONT,40,8,229,4274.26,0.23072,6870,0.00682,0
FRONT,40,9,72,12415,0.08016,0,0,0
FRONT,40,10,584,1518.28,0.6336,44948,0.0725464,0
FRONT,40,11,356,2969.57,0.33008,26804,0.0389767,0
FRONT,40,12,184,5323.29,0.18576,2183,0.000178235,0
FRONT,40,13,913,1187.26,0.80176,47631,0.0713098,0
FRONT,40,14,262,3923.43,0.25104,13002,0.0145267,0
FRONT,40,15,754,1430.22,0.67104,47602,0.0758899,0
FRONT,40,16,607,1788.57,0.54096,45628,0.0737931,0
FRONT,40,17,898,1167.66,0.81456,47670,0.0718724,0
FRONT,40,18,3508,515.772,1.7368,43601,0.0094102,0
FRONT,40,19,273,3783.79,0.26016,14553,0.0173775,0
FRONT,40,20,907,1216.55,0.78336,47582,0.0715726,0
FRONT,40,21,134,7140.46,0.13888,0,0,0
FRONT,40,22,967,1126.86,0.84256,47433,0.0690242,0
FRONT,40,23,3532,463.538,1.91008,43671,0.00927504,0
FRONT,40,24,79,11429,0.08704,0,0,0
FRONT,40,25,686,1604.45,0.6008,46974,0.0760012,0
FRONT,40,26,335,3150.07,0.31152,23839,0.0337902,0
FRONT,40,27,271,3115.81,0.31488,14143,0.0168156,0
FRONT,40,28,1016,1080.51,0.8768,47437,0.0667541,0
FRONT,40,29,224,4488.76,0.21984,6414,0.00575088,0
FRONT,40,30,986,1082.18,0.87552,47394,0.0681126,0
FRONT,40,31,64,13859.8,0.07184,0,0,0
EVAL,41,0,898,1239.92,0.76928,47670,0.0718724,-1
EVAL,41,1,138,6869.05,0.14432,0,0,-1
EVAL,41,2,1016,1023,0.92336,47437,0.0667541,-1
EVAL,41,3,327,3245.13,0.30256,22732,0.0316842,-1
EVAL,41,4,649,1650.45,0.58464,46464,0.0752489,-1
EVAL,41,5,1015,1059.67,0.89312,47406,0.0667783,-1
EVAL,41,6,64,13736.9,0.07248,0,0,-1
EVAL,41,7,279,3640.41,0.27024,15316,0.0188855,-1
EVAL,41,8,692,1279.76,0.7464,46997,0.0760288,-1
EVAL,41,9,68,13042.7,0.07632,0,0,-1
EVAL,41,10,820,1344.81,0.71184,47779,0.0746023,-1
EVAL,41,11,277,3698.27,0.26608,15143,0.0183357,-1
EVAL,41,12,588,1850.73,0.52336,45120,0.0727905,-1
EVAL,41,13,509,2107.13,0.46144,41886,0.0660328,-1
EVAL,41,14,322,3161.65,0.3104,21954,0.0303879,-1
EVAL,41,15,3482,564.064,1.6024,43680,0.00956378,-1
EVAL,41,16,661,1624.18,0.59376,46681,0.0755687,-1
EVAL,41,17,1095,1002.56,0.94112,47232,0.06287,-1
EVAL,41,18,485,2218.53,0.43888,40456,0.0631496,-1
EVAL,41,19,418,2573.8,0.37968,34526,0.0524782,-1
EVAL,41,20,1031,1058.87,0.89376,47334,0.0659919,-1
EVAL,41,21,212,3841.37,0.25632,5311,0.00345706,-1
EVAL,41,22,939,1159.27,0.82016,47597,0.0702261,-1
EVAL,41,23,138,6978.29,0.14208,0,0,-1
EVAL,41,24,64,13736.9,0.07248,0,0,-1
EVAL,41,25,612,1494.34,0.64336,45860,0.0739953,-1
EVAL,41,26,307,3385.42,0.29024,19814,0.0264286,-1
EVAL,41,27,917,1177.13,0.80832,47659,0.0711774,-1
EVAL,41,28,1001,1075.74,0.88048,47473,0.0674305,-1
EVAL,41,29,925,1152.18,0.82496,47582,0.0708618,-1
EVAL,41,30,528,1815.19,0.53328,42818,0.0682184,-1
EVAL,41,31,455,2383.32,0.40928,38144,0.0589122,-1
FRONT,41,0,898,1239.92,0.76928,47670,0.0718724,0
FRONT,41,1,138,6869.05,0.14432,0,0,0
FRONT,41,2,1016,1023,0.92336,47437,0.0667541,0
FRONT,41,3,327,3245.13,0.30256,22732,0.0316842,0
